IATA	lat	lon	ICAO	time_zone	name	city	country
'SKF'	29.38419914	-98.58110046	'KSKF'	'America/Chicago'	'Lackland Air Force Base'	'San Antonio'	'United States'
'HNL'	21.31870079	-157.9219971	'PHNL'	'Pacific/Honolulu'	'Honolulu International Airport'	'Honolulu'	'United States'
'DSM'	41.5340004	-93.6631012	'KDSM'	'America/Chicago'	'Des Moines International Airport'	'Des Moines'	'United States'
'EWN'	35.07300186	-77.04290009	'KEWN'	'America/New_York'	'Coastal Carolina Regional Airport'	'New Bern'	'United States'
'SAN'	32.73360062	-117.1900024	'KSAN'	'America/Los_Angeles'	'San Diego International Airport'	'San Diego'	'United States'
'MLU'	32.51089859	-92.03769684	'KMLU'	'America/Chicago'	'Monroe Regional Airport'	'Monroe'	'United States'
'SSC'	33.97269821	-80.47059631	'KSSC'	'America/New_York'	'Shaw Air Force Base'	'Sumter'	'United States'
'ONT'	34.05599976	-117.6009979	'KONT'	'America/Los_Angeles'	'Ontario International Airport'	'Ontario'	'United States'
'GVT'	33.06779861	-96.06529999	'KGVT'	'America/Chicago'	'Majors Airport'	'Greenvile'	'United States'
'ROW'	33.30160141	-104.5309982	'KROW'	'America/Denver'	'Roswell International Air Center Airport'	'Roswell'	'United States'
'DET'	42.40919876	-83.00990295	'KDET'	'America/New_York'	'Coleman A. Young Municipal Airport'	'Detroit'	'United States'
'BRO'	25.90679932	-97.42590332	'KBRO'	'America/Chicago'	'Brownsville South Padre Island International Airport'	'Brownsville'	'United States'
'DHN'	31.32130051	-85.44960022	'KDHN'	'America/Chicago'	'Dothan Regional Airport'	'Dothan'	'United States'
'WWD'	39.00849915	-74.90830231	'KWWD'	'America/New_York'	'Cape May County Airport'	'Wildwood'	'United States'
'MTC'	42.60829926	-82.83550262	'KMTC'	'America/New_York'	'Selfridge Angb Airport'	'Mount Clemens'	'United States'
'FMN'	36.74119949	-108.2300034	'KFMN'	'America/Denver'	'Four Corners Regional Airport'	'Farmington'	'United States'
'CRP'	27.77039909	-97.50119781	'KCRP'	'America/Chicago'	'Corpus Christi International Airport'	'Corpus Christi'	'United States'
'SYR'	43.11119843	-76.10630035	'KSYR'	'America/New_York'	'Syracuse Hancock International Airport'	'Syracuse'	'United States'
'NQX'	24.57579994	-81.68890381	'KNQX'	'America/New_York'	'Naval Air Station Key West/Boca Chica Field'	'Key West'	'United States'
'MDW'	41.7859993	-87.75240326	'KMDW'	'America/Chicago'	'Chicago Midway International Airport'	'Chicago'	'United States'
'SJC'	37.36259842	-121.9290009	'KSJC'	'America/Los_Angeles'	'Norman Y. Mineta San Jose International Airport'	'San Jose'	'United States'
'HOB'	32.6875	-103.2170029	'KHOB'	'America/Denver'	'Lea County Regional Airport'	'Hobbs'	'United States'
'PNE'	40.08190155	-75.01059723	'KPNE'	'America/New_York'	'Northeast Philadelphia Airport'	'Philadelphia'	'United States'
'DEN'	39.86169815	-104.6729965	'KDEN'	'America/Denver'	'Denver International Airport'	'Denver'	'United States'
'PHL'	39.87189865	-75.2410965	'KPHL'	'America/New_York'	'Philadelphia International Airport'	'Philadelphia'	'United States'
'SUX'	42.40259933	-96.38439941	'KSUX'	'America/Chicago'	'Sioux Gateway Col. Bud Day Field'	'Sioux City'	'United States'
'MCN'	32.69279861	-83.64920044	'KMCN'	'America/New_York'	'Middle Georgia Regional Airport'	'Macon'	'United States'
'TCS'	33.23690033	-107.2720032	'KTCS'	'America/Denver'	'Truth Or Consequences Municipal Airport'	'Truth Or Consequences'	'United States'
'PMD'	34.62939835	-118.0849991	'KPMD'	'America/Los_Angeles'	'Palmdale Regional/USAF Plant 42 Airport'	'Palmdale'	'United States'
'RND'	29.52969933	-98.27890015	'KRND'	'America/Chicago'	'Randolph Air Force Base'	'San Antonio'	'United States'
'NJK'	32.82920074	-115.6719971	'KNJK'	'America/Los_Angeles'	'El Centro Naf Airport'	'El Centro'	'United States'
'CMH'	39.9980011	-82.89189911	'KCMH'	'America/New_York'	'Port Columbus International Airport'	'Columbus'	'United States'
'FYV'	36.00510025	-94.17009735	'KFYV'	'America/Chicago'	'Drake Field'	'Fayetteville'	'United States'
'FSI'	34.64979935	-98.40219879	'KFSI'	'America/Chicago'	'Henry Post Army Air Field (Fort Sill)'	'Fort Sill'	'United States'
'PNM'	45.55989838	-93.60820007	'KPNM'	'America/Chicago'	'Princeton Municipal Airport'	'Princeton'	'United States'
'FFO'	39.8260994	-84.0483017	'KFFO'	'America/New_York'	'Wright-Patterson Air Force Base'	'Dayton'	'United States'
'GAL'	64.73619843	-156.9369965	'PAGA'	'America/Anchorage'	'Edward G. Pitka Sr Airport'	'Galena'	'United States'
'\N'	33.2691	-111.810997	'KCHD'	'America/Phoenix'	'Chandler Municipal Airport'	'Chandler'	'United States'
'MWL'	32.78160095	-98.06020355	'KMWL'	'America/Chicago'	'Mineral Wells Airport'	'Mineral Wells'	'United States'
'IAB'	37.62189865	-97.26820374	'KIAB'	'America/Chicago'	'Mc Connell Air Force Base'	'Wichita'	'United States'
'NBG'	29.82530022	-90.03500366	'KNBG'	'America/Chicago'	'New Orleans NAS JRB/Alvin Callender Field'	'New Orleans'	'United States'
'BFT'	32.41220093	-80.63439941	'KARW'	'America/New_York'	'Beaufort County Airport'	'Beaufort'	'United States'
'TXK'	33.45370102	-93.99099731	'KTXK'	'America/Chicago'	'Texarkana Regional Webb Field'	'Texarkana'	'United States'
'PBG'	44.65090179	-73.4681015	'KPBG'	'America/New_York'	'Plattsburgh International Airport'	'Plattsburgh'	'United States'
'APG'	39.466202	-76.1688	'KAPG'	'America/New_York'	'Phillips Army Air Field'	'Aberdeen'	'United States'
'TCC'	35.18280029	-103.6029968	'KTCC'	'America/Denver'	'Tucumcari Municipal Airport'	'Tucumcari'	'United States'
'ANC'	61.17440033	-149.9960022	'PANC'	'America/Anchorage'	'Ted Stevens Anchorage International Airport'	'Anchorage'	'United States'
'GRK'	31.06719971	-97.8289032	'KGRK'	'America/Chicago'	'Robert Gray  Army Air Field Airport'	'Killeen'	'United States'
'ZUN'	35.08319855	-108.7919998	'KZUN'	'America/Denver'	'Black Rock Airport'	'Zuni Pueblo'	'United States'
'BLI'	48.7928009	-122.538002	'KBLI'	'America/Los_Angeles'	'Bellingham International Airport'	'Bellingham'	'United States'
'NQA'	35.3567009	-89.87030029	'KNQA'	'America/Chicago'	'Millington Regional Jetport Airport'	'Millington'	'United States'
'EKN'	38.88940048	-79.85710144	'KEKN'	'America/New_York'	'Elkins-Randolph Co-Jennings Randolph Field'	'Elkins'	'United States'
'HFD'	41.73669815	-72.6493988	'KHFD'	'America/New_York'	'Hartford Brainard Airport'	'Hartford'	'United States'
'SFZ'	41.92079926	-71.49140167	'KSFZ'	'America/New_York'	'North Central State Airport'	'Smithfield'	'United States'
'MOB'	30.69120026	-88.24279785	'KMOB'	'America/Chicago'	'Mobile Regional Airport'	'Mobile'	'United States'
'NUQ'	37.41609955	-122.0490036	'KNUQ'	'America/Los_Angeles'	'Moffett Federal Airfield'	'Mountain View'	'United States'
'SAF'	35.61709976	-106.0889969	'KSAF'	'America/Denver'	'Santa Fe Municipal Airport'	'Santa Fe'	'United States'
'BKH'	22.02280045	-159.7850037	'PHBK'	'Pacific/Honolulu'	'Barking Sands Airport'	'Barking Sands'	'United States'
'DRI'	30.83169937	-93.33989716	'KDRI'	'America/Chicago'	'Beauregard Regional Airport'	'Deridder'	'United States'
'BSF'	19.76009941	-155.5540009	'PHSF'	'Pacific/Honolulu'	'Bradshaw Army Airfield'	'Bradshaw Field'	'United States'
'OLS'	31.41769981	-110.8479996	'KOLS'	'America/Phoenix'	'Nogales International Airport'	'Nogales'	'United States'
'MCF'	27.84930038	-82.52120209	'KMCF'	'America/New_York'	'Mac Dill Air Force Base'	'Tampa'	'United States'
'BLV'	38.5452	-89.835197	'KBLV'	'America/Chicago'	'Scott AFB/Midamerica Airport'	'Belleville'	'United States'
'OPF'	25.90699959	-80.27839661	'KOPF'	'America/New_York'	'Opa-locka Executive Airport'	'Miami'	'United States'
'DRT'	29.37420082	-100.927002	'KDRT'	'America/Chicago'	'Del Rio International Airport'	'Del Rio'	'United States'
'RSW'	26.53619957	-81.75520325	'KRSW'	'America/New_York'	'Southwest Florida International Airport'	'Fort Myers'	'United States'
'AKN'	58.67679977	-156.6490021	'PAKN'	'America/Anchorage'	'King Salmon Airport'	'King Salmon'	'United States'
'MUI'	40.43479919	-76.56939697	'KMUI'	'America/New_York'	'Muir Army Air Field (Fort Indiantown Gap) Airport'	'Muir'	'United States'
'JHM'	20.96290016	-156.6730042	'PHJH'	'Pacific/Honolulu'	'Kapalua Airport'	'Lahania-kapalua'	'United States'
'JFK'	40.63980103	-73.77890015	'KJFK'	'America/New_York'	'John F Kennedy International Airport'	'New York'	'United States'
'HST'	25.48859978	-80.38359833	'KHST'	'America/New_York'	'Homestead ARB Airport'	'Homestead'	'United States'
'RAL'	33.95190048	-117.4449997	'KRAL'	'America/Los_Angeles'	'Riverside Municipal Airport'	'Riverside'	'United States'
'FLV'	39.36830139	-94.91470337	'KFLV'	'America/Chicago'	'Sherman Army Air Field'	'Fort Leavenworth'	'United States'
'WAL'	37.94020081	-75.46640015	'KWAL'	'America/New_York'	'Wallops Flight Facility Airport'	'Wallops Island'	'United States'
'HMN'	32.85250092	-106.1070023	'KHMN'	'America/Denver'	'Holloman Air Force Base'	'Alamogordo'	'United States'
'NXX'	40.19979858	-75.14820099	'KNXX'	'America/New_York'	'Willow Grove Naval Air Station/Joint Reserve Base'	'Willow Grove'	'United States'
'CYS'	41.15570068	-104.8119965	'KCYS'	'America/Denver'	'Cheyenne Regional Jerry Olson Field'	'Cheyenne'	'United States'
'SCK'	37.89419937	-121.237999	'KSCK'	'America/Los_Angeles'	'Stockton Metropolitan Airport'	'Stockton'	'United States'
'CHS'	32.89860153	-80.04049683	'KCHS'	'America/New_York'	'Charleston Air Force Base-International Airport'	'Charleston'	'United States'
'RNO'	39.49909973	-119.7679977	'KRNO'	'America/Los_Angeles'	'Reno Tahoe International Airport'	'Reno'	'United States'
'KTN'	55.35559845	-131.7140045	'PAKT'	'America/Anchorage'	'Ketchikan International Airport'	'Ketchikan'	'United States'
'YIP'	42.23789978	-83.53040314	'KYIP'	'America/New_York'	'Willow Run Airport'	'Detroit'	'United States'
'VBG'	34.73730087	-120.5839996	'KVBG'	'America/Los_Angeles'	'Vandenberg Air Force Base'	'Lompoc'	'United States'
'BHM'	33.56290054	-86.75350189	'KBHM'	'America/Chicago'	'Birmingham-Shuttlesworth International Airport'	'Birmingham'	'United States'
'NEL'	40.03329849	-74.353302	'KNEL'	'America/New_York'	'Lakehurst Maxfield Field Airport'	'Lakehurst'	'United States'
'LSV'	36.23619843	-115.0339966	'KLSV'	'America/Los_Angeles'	'Nellis Air Force Base'	'Las Vegas'	'United States'
'RIV'	33.88069916	-117.2590027	'KRIV'	'America/Los_Angeles'	'March ARB Airport'	'Riverside'	'United States'
'MOD'	37.62580109	-120.9540024	'KMOD'	'America/Los_Angeles'	'Modesto City Co-Harry Sham Field'	'Modesto'	'United States'
'SMF'	38.69540024	-121.5910034	'KSMF'	'America/Los_Angeles'	'Sacramento International Airport'	'Sacramento'	'United States'
'UGN'	42.42219925	-87.86789703	'KUGN'	'America/Chicago'	'Waukegan National Airport'	'Chicago'	'United States'
'COS'	38.80580139	-104.7009964	'KCOS'	'America/Denver'	'City of Colorado Springs Municipal Airport'	'Colorado Springs'	'United States'
'BUF'	42.94049835	-78.73220062	'KBUF'	'America/New_York'	'Buffalo Niagara International Airport'	'Buffalo'	'United States'
'SKY'	41.4333992	-82.65229797	'KSKY'	'America/New_York'	'Griffing Sandusky Airport'	'Sandusky'	'United States'
'PAE'	47.90629959	-122.2819977	'KPAE'	'America/Los_Angeles'	'Snohomish County (Paine Field) Airport'	'Everett'	'United States'
'MUO'	43.043598	-115.872002	'KMUO'	'America/Denver'	'Mountain Home Air Force Base'	'Mountain Home'	'United States'
'CDC'	37.70100021	-113.098999	'KCDC'	'America/Denver'	'Cedar City Regional Airport'	'Cedar City'	'United States'
'BDL'	41.93889999	-72.68319702	'KBDL'	'America/New_York'	'Bradley International Airport'	'Windsor Locks'	'United States'
'MFE'	26.17580032	-98.23860168	'KMFE'	'America/Chicago'	'Mc Allen Miller International Airport'	'Mcallen'	'United States'
'NGU'	36.93759918	-76.28929901	'KNGU'	'America/New_York'	'Norfolk Ns (Chambers Fld) Airport'	'Norfolk'	'United States'
'CEF'	42.19400024	-72.53479767	'KCEF'	'America/New_York'	'Westover ARB/Metropolitan Airport'	'Chicopee Falls'	'United States'
'LBB'	33.66360092	-101.822998	'KLBB'	'America/Chicago'	'Lubbock Preston Smith International Airport'	'Lubbock'	'United States'
'ORD'	41.97859955	-87.90480042	'KORD'	'America/Chicago'	'Chicago O'Hare International Airport'	'Chicago'	'United States'
'BCT'	26.37849998	-80.10769653	'KBCT'	'America/New_York'	'Boca Raton Airport'	'Boca Raton'	'United States'
'FAI'	64.81510162	-147.8560028	'PAFA'	'America/Anchorage'	'Fairbanks International Airport'	'Fairbanks'	'United States'
'NYG'	38.50170135	-77.30529785	'KNYG'	'America/New_York'	'Quantico MCAF /Turner field'	'Quantico'	'United States'
'CVS'	34.38280106	-103.3219986	'KCVS'	'America/Denver'	'Cannon Air Force Base'	'Clovis'	'United States'
'NGF'	21.45050049	-157.7680054	'PHNG'	'Pacific/Honolulu'	'Kaneohe Bay MCAS (Marion E. Carl Field) Airport'	'Kaneohe Bay'	'United States'
'OFF'	41.11830139	-95.91249847	'KOFF'	'America/Chicago'	'Offutt Air Force Base'	'Omaha'	'United States'
'GKN'	62.1548996	-145.4570007	'PAGK'	'America/Anchorage'	'Gulkana Airport'	'Gulkana'	'United States'
'ART'	43.9919014	-76.021698	'KART'	'America/New_York'	'Watertown International Airport'	'Watertown'	'United States'
'PSP'	33.82970047	-116.5070038	'KPSP'	'America/Los_Angeles'	'Palm Springs International Airport'	'Palm Springs'	'United States'
'AMA'	35.2193985	-101.7060013	'KAMA'	'America/Chicago'	'Rick Husband Amarillo International Airport'	'Amarillo'	'United States'
'FOD'	42.55149841	-94.19259644	'KFOD'	'America/Chicago'	'Fort Dodge Regional Airport'	'Fort Dodge'	'United States'
'BAD'	32.50180054	-93.66269684	'KBAD'	'America/Chicago'	'Barksdale Air Force Base'	'Shreveport'	'United States'
'FOE'	38.95090103	-95.66359711	'KFOE'	'America/Chicago'	'Topeka Regional Airport - Forbes Field'	'Topeka'	'United States'
'COT'	28.45669937	-99.22029877	'KCOT'	'America/Chicago'	'Cotulla-La Salle County Airport'	'Cotulla'	'United States'
'ILM'	34.27059937	-77.90260315	'KILM'	'America/New_York'	'Wilmington International Airport'	'Wilmington'	'United States'
'BTR'	30.53319931	-91.14959717	'KBTR'	'America/Chicago'	'Baton Rouge Metropolitan, Ryan Field'	'Baton Rouge'	'United States'
'TYR'	32.35409927	-95.40239716	'KTYR'	'America/Chicago'	'Tyler Pounds Regional Airport'	'Tyler'	'United States'
'BWI'	39.17539978	-76.66829681	'KBWI'	'America/New_York'	'Baltimore/Washington International Thurgood Marshall Airport'	'Baltimore'	'United States'
'HBR'	34.991317	-99.051313	'KHBR'	'America/Chicago'	'Hobart Regional Airport'	'Hobart'	'United States'
'LNY'	20.78560066	-156.951004	'PHNY'	'Pacific/Honolulu'	'Lanai Airport'	'Lanai'	'United States'
'AEX'	31.32740021	-92.54979706	'KAEX'	'America/Chicago'	'Alexandria International Airport'	'Alexandria'	'United States'
'WSD'	32.34149933	-106.4029999	'KWSD'	'America/Denver'	'Condron Army Air Field'	'White Sands'	'United States'
'CDB'	55.20610046	-162.7250061	'PACD'	'America/Anchorage'	'Cold Bay Airport'	'Cold Bay'	'United States'
'TUL'	36.19839859	-95.88809967	'KTUL'	'America/Chicago'	'Tulsa International Airport'	'Tulsa'	'United States'
'SIT'	57.04710007	-135.3619995	'PASI'	'America/Anchorage'	'Sitka Rocky Gutierrez Airport'	'Sitka'	'United States'
'ISP'	40.79520035	-73.10019684	'KISP'	'America/New_York'	'Long Island Mac Arthur Airport'	'Islip'	'United States'
'MSP'	44.88199997	-93.22180176	'KMSP'	'America/Chicago'	'Minneapolis-St Paul International/Wold-Chamberlain Airport'	'Minneapolis'	'United States'
'ILG'	39.67869949	-75.60649872	'KILG'	'America/New_York'	'New Castle Airport'	'Wilmington'	'United States'
'DUT'	53.90010071	-166.5440063	'PADU'	'America/Anchorage'	'Unalaska Airport'	'Unalaska'	'United States'
'MSY'	29.99340057	-90.25800323	'KMSY'	'America/Chicago'	'Louis Armstrong New Orleans International Airport'	'New Orleans'	'United States'
'PWM'	43.64619827	-70.30930328	'KPWM'	'America/New_York'	'Portland International Jetport Airport'	'Portland'	'United States'
'OKC'	35.39310074	-97.60070038	'KOKC'	'America/Chicago'	'Will Rogers World Airport'	'Oklahoma City'	'United States'
'ALB'	42.74829865	-73.80169678	'KALB'	'America/New_York'	'Albany International Airport'	'Albany'	'United States'
'VDZ'	61.13389969	-146.2480011	'PAVD'	'America/Anchorage'	'Valdez Pioneer Field'	'Valdez'	'United States'
'LFI'	37.082901	-76.36049652	'KLFI'	'America/New_York'	'Langley Air Force Base'	'Hampton'	'United States'
'SNA'	33.67570114	-117.8679962	'KSNA'	'America/Los_Angeles'	'John Wayne Airport-Orange County Airport'	'Santa Ana'	'United States'
'CBM'	33.64379883	-88.44380188	'KCBM'	'America/Chicago'	'Columbus Air Force Base'	'Colombus'	'United States'
'TMB'	25.64789963	-80.43280029	'KTMB'	'America/New_York'	'Kendall-Tamiami Executive Airport'	'Kendall-tamiami'	'United States'
'NTU'	36.8207016	-76.03350067	'KNTU'	'America/New_York'	'Oceana NAS'	'Oceana'	'United States'
'GUS'	40.64810181	-86.15209961	'KGUS'	'America/New_York'	'Grissom Air Reserve Base'	'Peru'	'United States'
'CPR'	42.90800095	-106.4639969	'KCPR'	'America/Denver'	'Casper-Natrona County International Airport'	'Casper'	'United States'
'VPS'	30.4832	-86.525398	'KVPS'	'America/Chicago'	'Destin-Ft Walton Beach Airport'	'Valparaiso'	'United States'
'SEM'	32.34389877	-86.9878006	'KSEM'	'America/Chicago'	'Craig Field'	'Selma'	'United States'
'EYW'	24.55610085	-81.75959778	'KEYW'	'America/New_York'	'Key West International Airport'	'Key West'	'United States'
'CLT'	35.2140007	-80.94309998	'KCLT'	'America/New_York'	'Charlotte Douglas International Airport'	'Charlotte'	'United States'
'LAS'	36.08010101	-115.1520004	'KLAS'	'America/Los_Angeles'	'McCarran International Airport'	'Las Vegas'	'United States'
'MCO'	28.42939949	-81.30899811	'KMCO'	'America/New_York'	'Orlando International Airport'	'Orlando'	'United States'
'FLO'	34.1853981	-79.72389984	'KFLO'	'America/New_York'	'Florence Regional Airport'	'Florence'	'United States'
'GTF'	47.48199844	-111.3710022	'KGTF'	'America/Denver'	'Great Falls International Airport'	'Great Falls'	'United States'
'YNG'	41.26070023	-80.67910004	'KYNG'	'America/New_York'	'Youngstown Warren Regional Airport'	'Youngstown'	'United States'
'FBK'	64.83750153	-147.6139984	'PAFB'	'America/Anchorage'	'Ladd AAF Airfield'	'Fort Wainwright'	'United States'
'MMV'	45.19440079	-123.1360016	'KMMV'	'America/Los_Angeles'	'Mc Minnville Municipal Airport'	'Mackminnville'	'United States'
'WRB'	32.64009857	-83.59190369	'KWRB'	'America/New_York'	'Robins Air Force Base'	'Macon'	'United States'
'BKK'	13.68109989	100.7470016	'VTBS'	'Asia/Bangkok'	'Suvarnabhumi Airport'	'Bangkok'	'Thailand'
'NAH'	3.683209896	125.5279999	'WAMH'	'Asia/Makassar'	'Naha Airport'	'Naha'	'Indonesia'
'\N'	-2.558039904	120.3239975	'WAWM'	'Asia/Makassar'	'Andi Jemma Airport'	'Masamba'	'Indonesia'
'\N'	-2.531199932	121.3580017	'WAWS'	'Asia/Makassar'	'Soroako Airport'	'Soroako'	'Indonesia'
'TTR'	-3.044739962	119.8219986	'WAWT'	'Asia/Makassar'	'Pongtiku Airport'	'Makale'	'Indonesia'
'KDI'	-4.081610203	122.4179993	'WAWW'	'Asia/Makassar'	'Wolter Monginsidi Airport'	'Kendari'	'Indonesia'
'SBG'	5.874129772	95.33969879	'WITB'	'Asia/Jakarta'	'Maimun Saleh Airport'	'Sabang'	'Indonesia'
'\N'	-7.346600056	108.2460022	'WICM'	'Asia/Jakarta'	'Cibeureum Airport'	'Tasikmalaya'	'Indonesia'
'\N'	-7.615769863	111.4339981	'WARI'	'Asia/Jakarta'	'Iswahyudi Airport'	'Madiun'	'Indonesia'
'MLG'	-7.926559925	112.7149963	'WARA'	'Asia/Jakarta'	'Abdul Rachman Saleh Airport'	'Malang'	'Indonesia'
